STCode,DTCode,SDCode,TownVillgCode,TownVillgName
3,035,00202,028065,Mughal (433)
3,035,00202,028066,Waraich (437)
3,035,00202,028067,Dhindsa (438)
3,035,00202,028068,Bhaika Pind (439)
3,035,00202,028069,Johal Nangal (440)
3,035,00202,028070,Gadarian (441)
3,035,00202,028071,Bhangwan (442)
3,035,00202,028072,Rajuwal (443)
3,035,00202,028073,Doburji (444)
3,035,00202,028074,Bulewal (445)
3,035,00202,028075,Godharpur (446)
3,035,00202,028076,Chhina (454)
3,035,00202,028077,Chuhar Chak (469)
3,035,00202,028078,Chak Bhangwan (447)
3,035,00202,028079,Kotla Khurd (448)
3,035,00202,028080,Ghuman Khurd (449)
3,035,00202,028081,Ghuman Kalan (450)
3,035,00202,028082,Narwan (424)
3,035,00202,028083,Gill (431)
3,035,00202,028084,Malogil (426)
3,035,00202,028085,Gagowali (425)
3,035,00202,028086,Paniar (420)
3,035,00202,028087,Virk (421)
3,035,00202,028088,Sukha Raju (422)
3,035,00202,028089,Kunjar (423)
3,035,00202,028090,Bangowani (416)
3,035,00202,028091,Badiulzaman (411)
3,035,00202,028092,Buzurgwal (410)
3,035,00202,028093,Kailey Kalan (451)
3,035,00202,028094,Kot Faridi (452)
3,035,00202,028095,Kotla Chahlan (453)
3,035,00202,028096,Sochanian (455)
3,035,00202,028097,Sochetgarh (457)
3,035,00202,028098,Athwal (458)
3,035,00202,028099,Bidhipur (459)
3,035,00202,028100,Kaler Khurd (456)
3,035,00202,028101,Mulianwala (406)
3,035,00202,028102,Baroia (460)
3,035,00202,028103,Lehal (386)
3,035,00202,028104,Kang (405)
3,035,00202,028105,Dadwan (394)
3,035,00202,028106,Sanghar (395)
3,035,00202,028107,Akhlaspur (396)
3,035,00202,028108,Singhpur (391)
3,035,00202,028109,Kale Khurd (225)
3,035,00202,028110,Indranwala (224)
3,035,00202,028111,Langah (226)
3,035,00202,028112,Joian (228)
3,035,00202,028113,Hir (223)
3,035,00202,028114,Jaura Chhittran (221)
3,035,00202,028115,Aminpur (219)
3,035,00202,028116,Alisher (218)
3,035,00202,028117,Qadianwali (217)
3,035,00202,028118,Bhopar Saidan (153)
3,035,00202,028119,Balagan (161)
3,035,00202,028120,Kamalpur Afganan (162)
3,035,00202,028121,Hardo Chhani (163)
3,035,00202,028122,Alihar Pindi (166)
3,035,00202,028123,Nurpur (165)
3,035,00202,028124,Aluna (164)
3,035,00202,028125,Ali Nangal (171)
3,035,00202,028126,Makandpur (159)
3,035,00202,028127,Chaguwala (160)
3,035,00202,028128,Singowal (158)
3,035,00202,028129,Radhan (156)
3,035,00202,028130,Lole Nangal (157)
3,035,00202,028131,Bhulia (196)
3,035,00202,028132,Khokhar (197)
3,035,00202,028133,Daburi (198)
3,035,00202,028134,Arjo Chak (199)
3,035,00202,028135,Umarpur Khurd (174)
3,035,00202,028136,Paharipur (195)
3,035,00202,028137,Rawal Pindi (193)
3,035,00202,028138,Kathgarh (194)
3,035,00202,028139,Mansura (189)
3,035,00202,028140,Ganji (188)
3,035,00202,028141,Ganja (187)
3,035,00202,028142,Sadda (190)
3,035,00202,028143,Bhago Kanwan (263)
3,035,00202,028144,Magar Mudian (191)
3,035,00202,028145, Sheikha (192)
3,035,00202,028146,Dhut ( 200)
3,035,00202,028147,Lakhowal (201)
3,035,00202,028148,Maseet (202)
3,035,00202,028149,Sarai (203)
3,035,00202,028150,Dakhla (155)
3,035,00202,028151,Hassanpur (154)
3,035,00202,028152,Purowal Araian (215)
3,035,00202,028153,Parson Ka Pind (214)
3,035,00202,028154,Kot Mohan Lal (216)
3,035,00202,028155,Tatley (213)
3,035,00202,028156,Kotli Mohian (212)
3,035,00202,028157,Sidhwan (211)
3,035,00202,028158,Chour (210)
3,035,00202,028159,Naharpur (209)
3,035,00202,028160,Warsola (205)
3,035,00202,028161,Chak Araian (204)
3,035,00202,028162,Chak Tarara (206)
3,035,00202,028163,Tung (207)
3,035,00202,028164,Waryah (237)
3,035,00202,028165,Kala Nangal (238)
3,035,00202,028166,Mustfabad Saidan (239)
3,035,00202,028167,Dewal (240)
3,035,00202,028168,Hem Rajpur (241)
3,035,00202,028169,Ali Chak (242)
3,035,00202,028170,Hardo Bathwala (338)
3,035,00202,028171,Bhukra (243)
3,035,00202,028172,Sadhu Chak (244)
3,035,00202,028173,Halla (245)
3,035,00202,028174,Chahia (246)
3,035,00202,028175,Barnala (247)
3,035,00202,028176,Gidar Windi (248)
3,035,00202,028177,Keshopur (249)
3,035,00202,028178,Matwan (250)
3,035,00202,028179,Dala (252)
3,035,00202,028180,Bhola (251)
3,035,00202,028181,Gandhian (318)
3,035,00202,028182,Kharal (319)
3,035,00202,028183,Chulla (320)
3,035,00202,028184,Maddowal (317)
3,035,00202,028185,Paniar (313)
3,035,00202,028186,Jahangirpur (311)
3,035,00202,028187,Naurangpur (312)
3,035,00202,028188,Rauwal (303)
3,035,00202,028189,Ali Chak (669)
3,035,00202,028190,Keso Kalal (667)
3,035,00202,028191,Mano Nangal (666)
3,035,00202,028192,Kot Bhalla (650)
3,035,00202,028193,Kalijpur (671)
3,035,00202,028194,Bhagwanpur (672)
3,035,00202,028195,Pandori Bainsan (649)
3,035,00202,028196,Chechian Chhaurian (700)
3,035,00202,028197,Khera (701)
3,035,00202,028198,Dalelpur (702)
3,035,00202,028199,Chhina Bet (646)
3,035,00202,028200,Nadala (647)
3,035,00202,028201,Pakhowal (648)
3,035,00202,028202,Lahri Viran (651)
3,035,00202,028203,Talabpur (652)
3,035,00202,028204,Sirkian (665)
3,035,00202,028205,Sihowal (664)
3,035,00202,028206,Anandpur (668)
3,035,00202,028207,Rasulpur Gagrotian (314)
3,035,00202,028208,Bhabra (315)
3,035,00202,028209,Sahowal (663)
3,035,00202,028210,Dakhla (662)
3,035,00202,028211,Mahandipur (316)
3,035,00202,028212,Khojepur (322)
3,035,00202,028213,Dharo Chak (328)
3,035,00202,028214, Abul Khair (329)
3,035,00202,028215,Sherpur (330)
3,035,00202,028216,Mirpur (331) (Part)
3,035,00202,028217,Zafarpur (332)
3,035,00202,028218,Babowal (333)
3,035,00202,028219,Kotli Nangal (334)
3,035,00202,028220,Shehzada Nangal (335)
3,035,00202,028221,Mankaur Singh (356) (Part)
3,035,00202,028222,Ram Nagar (327)
3,035,00202,028223,Bhun (326)
3,035,00202,028224,Warah (359)
3,035,00202,028225,Bhattian (360)
3,035,00202,028226,Uncha  (358)
3,035,00202,028227,Pahra (357)
3,035,00202,028228,Ghurala (355)
3,035,00202,028229,Aujla (340)
3,035,00202,028230,Nabipur (339) (Part)
3,035,00202,028231,Hayat Nagar (236)
3,035,00202,028232,Kotli Shahpur (208)
3,035,00202,028233,Gaznipur (234)
3,035,00202,028234,Shiekhupura (233)
3,035,00202,028235,Rajpura (229)
3,035,00202,028236,Purewal Jattan (227)
3,035,00202,028237,Purowal Rajputtan (230)
3,035,00202,028238,Nawan Pind (231)
3,035,00202,028239,Mangal Sain (232)
3,035,00202,028240,Salimpur Afganan (346)
3,035,00202,028241,Salimpur Araian (345)
3,035,00202,028242,Piranbag (235)
3,035,00202,028243,Khokhar (344)
3,035,00202,028244,Sidhwan  Jamita (343)
3,035,00202,028245,Japowal (349)
3,035,00202,028246,Gurdas Nangal (348)
3,035,00202,028247,Bandianwala (347)
3,035,00202,028248,Kalianpur (390)
3,035,00202,028249,Sandhwan (392)
3,035,00202,028250,Badesh (393)
3,035,00202,028251,Rania (389)
3,035,00202,028252,Pirdi Sain (373)
3,035,00202,028253,Sohal (372)
3,035,00202,028254,Mahan Dev Khurd (351)
3,035,00202,028255,Dhariwal (350)
3,035,00202,028256,Jhawar (352)
3,035,00202,028257,Babri (342)
3,035,00202,028258,Jiwanwal (341)
3,035,00202,028259,Baje Chak (353)
3,035,00202,028260,Thanewal (354)
3,035,00202,028261,Babehali (364)
3,035,00202,028262,Pandher (363)
3,035,00202,028263,Bhule Chak (362)
3,035,00202,028264,Ghot Pokhar (361)
3,035,00202,028265,Gazikot (644)
3,035,00202,028266,Bhangwan (325)
3,035,00202,028267,Gadarian (324)
3,035,00202,028268,Raowal (323)
3,035,00202,028269,Mokhe (661)
3,035,00202,028270,Bhagoman (659)
3,035,00202,028271,Hoshiarpur (660)
3,035,00202,028272,Narad (658)
3,035,00202,028273,Lakhanpal (657)
3,035,00202,028274,Khichian (656)
3,035,00202,028275,Dhariwal (655)
3,035,00202,028276,Jattuwal (654)
3,035,00202,028277,Mallowal (653)
3,035,00202,028278,Chandar Bhan (645)
3,035,00202,028279,Chuharpur (637)
3,035,00202,028280,Rasulpur (638)
3,035,00202,028281,Kohlian (635)
3,035,00202,028282,Bhadana (636)
3,035,00202,028283,Jagatpur  Kalan (627)
3,035,00202,028284,Tanda (628)
3,035,00202,028285,Dauwal (624)
3,035,00202,028286,Meghian (631)
3,035,00202,028287,Narainpur (632)
3,035,00202,028288,Dalla (639)
3,035,00202,028289,Miani (629)
3,035,00202,028290,Kharian (634)
3,035,00202,028291,Godhar (630)
3,035,00202,028292,Sundar (633)
3,035,00202,028293,Jagatpur Khurd (640)
3,035,00202,028294,Jawalapur (643)
3,035,00202,028295,Bahadur (642)
3,035,00202,028296,Naushehra (641)
3,035,00202,028297,Chawa (617)
3,035,00202,028298,Nangal (616)
3,035,00202,028299,Lamin (614)
3,035,00202,028300,Bhainsa  Becharag (615)
3,035,00202,028301,Tibber (366)
3,035,00202,028302,Bahian (367)
3,035,00202,028303,Mustfabad Jattan (368)
3,035,00202,028304,Rattowal (369)
3,035,00202,028305,Talwandi (370)
3,035,00202,028306,Mahan Dev Kalan (371)
3,035,00202,028307,Babri Nangal (377)
3,035,00202,028308,Manepur (376)
3,035,00202,028309,Sujanpur (375)
3,035,00202,028310,Mali Samrai  (374)
3,035,00202,028311,Khudna (381)
3,035,00202,028312,Shahpur (385)
3,035,00202,028313,Zafarwal (462)
3,035,00202,028314,Chaudharpur (461)
3,035,00202,028315,Sidhwan  (463)
3,035,00202,028316,Mallian(Faqiran)  (464)
3,035,00202,028317,Faizulla Chak (465)
3,035,00202,028318,Bazid Chak (466)
3,035,00202,028319,Theh Gulam Nabi (467)
3,035,00202,028320,Naushehra Majja Singh (470)
3,035,00202,028321,Satkoha (471)
3,035,00202,028322,Bahbal Chak (468)
3,035,00202,028323,Rai Chak (477)
3,035,00202,028324,Arjanpur (476)
3,035,00202,028325,Danianwali (479)
3,035,00202,028326,Khan Piara (480)
3,035,00202,028327,Mundi Karal (478)
3,035,00202,028328,Dhariwal Bhoja (475)
3,035,00202,028329,Taragarh (472)
3,035,00202,028330,Peroshah (473)
3,035,00202,028331,Sekhwan (474)
3,035,00202,028332,Kot Budha (482)
3,035,00202,028333,Mansur Manj (481)
3,035,00202,028334,Kohar (512)
3,035,00202,028335,Tatley (513)
3,035,00202,028336,Rajada (514)
3,035,00202,028337,Buttar Kalan (515)
3,035,00202,028338,Thikriwala (516)
3,035,00202,028339,Thakar Sandhu (511)
3,035,00202,028340,Kalu Sohal (510)
3,035,00202,028341,Manj (507)
3,035,00202,028342,Gill (508)
3,035,00202,028343,Chhina Retwala (509)
3,035,00202,028344,Dhariwal Kalan (485)
3,035,00202,028345,Dehriwala (483)
3,035,00202,028346,Khan Malak (484)
3,035,00202,028347,Talwandi (Bathungarh) (383)
3,035,00202,028348,Lodhipur (382)
3,035,00202,028349,Khundi (384)
3,035,00202,028350,Saraspur (380)
3,035,00202,028351,Bhumbli (379)
3,035,00202,028352,Alawalpur (378)
3,035,00202,028353,Bakhatpur (489)
3,035,00202,028354,Mare (490)
3,035,00202,028355,Sidhwan (491)
3,035,00202,028356,Man (608)
3,035,00202,028357,Chopra (609)
3,035,00202,028358,Chhawar Rian (Bangar) (610)
3,035,00202,028359,Kotli Sainian (611)
3,035,00202,028360,Balra (612)
3,035,00202,028361,Karal (613)
3,035,00202,028362,Fatehpur (618)
3,035,00202,028363,Guria (626)
3,035,00202,028364,Chhawala (625)
3,035,00202,028365,Bhatia (619)
3,035,00202,028366,Bhundewal (620)
3,035,00202,028367,Munan Khurd (621)
3,035,00202,028368,Gunjian (603)
3,035,00202,028369,Saidowal Kalan (622)
3,035,00202,028370,Bhaini Milwan (623)
3,035,00202,028371,Bhaini Millwan (703)
3,035,00202,028372,Bhaini Paswal (594)
3,035,00202,028373,Bhaini Kanian (602)
3,035,00202,028374,Gunopur (601)
3,035,00202,028375,Saidowal Khurd (604)
3,035,00202,028376,Chak Abdul Bari (605)
3,035,00202,028377,Kahnuwan (606)
3,035,00202,028378,Darapur (600)
3,035,00202,028379,Bhurian Gujjran (596)
3,035,00202,028380,Jangal (599)
3,035,00202,028381,Gahlarian (598)
3,035,00202,028382,Chhawrian Bet (597)
3,035,00202,028383,Jagowal Bet (593)
3,035,00202,028384,Kathana (587)
3,035,00202,028385,Jati Sarai (595)
3,035,00202,028386,Bhurian Sainian (586)
3,035,00202,028387,Bhuchh (585)
3,035,00202,028388,Pero Langah (584)
3,035,00202,028389,Sarwarpur Salho (583)
3,035,00202,028390,Nuktipur (582)
3,035,00202,028391,Bajar (588)
3,035,00202,028392,Munan Kalan (589)
3,035,00202,028393,Dhavey (592)
3,035,00202,028394,Kishanpur (591)
3,035,00202,028395,Moth Sarai (705)
3,035,00202,028396,Muglan (706)
3,035,00202,028397,Raju Bela (590)
3,035,00202,028398,Balwanda (580)
3,035,00202,028399,Chak Sharif (581)
3,035,00202,028400,Kotla Gujjran (576)
3,035,00202,028401,Salhopur (575)
3,035,00202,028402,Jhanda Gujjran (577)
3,035,00202,028403,Jhanda Labana (578)
3,035,00202,028404,Chhichhra (579)
3,035,00202,028405,Bore (708)
3,035,00202,028406,Kasana (707)
3,035,00202,028407,Salahpur (709)
3,035,00202,028408,Bisopur (710)
3,035,00202,028409,Bhaini Mian Khan (566)
3,035,00202,028410,Mehre (567)
3,035,00202,028411,Kotli Harchandan (568)
3,035,00202,028412,Ghukla (561)
3,035,00202,028413,Ghot Kalan (558)
3,035,00202,028414,Bhattian (559)
3,035,00202,028415,Jagowal Bangar (560)
3,035,00202,028416,Jafarpur (569)
3,035,00202,028417,Rauwal (570)
3,035,00202,028418,Kiri Afgana (571)
3,035,00202,028419,Ladhupur (572)
3,035,00202,028420,Chak Yaqub (573)
3,035,00202,028421,Kotli Rawalan (574)
3,035,00202,028422,Naino Kot (500)
3,035,00202,028423,Sathiali (499)
3,035,00202,028424,Kot Jograj (498)
3,035,00202,028425,Bhakhari Harni (497)
3,035,00202,028426,Saidpur Harni (496)
3,035,00202,028427,Haveli Harni (495)
3,035,00202,028428,Bharo Harni (494)
3,035,00202,028429,Langar Kot (493)
3,035,00202,028430,Dalla Gorian (607)
3,035,00202,028431,Sahaipur (492)
3,035,00202,028432,Roranwali (488)
3,035,00202,028433,Duluwana (487)
3,035,00202,028434,Pasnawal (486)
3,035,00202,028435,Malian (502)
3,035,00202,028436,Kala Bala (501)
3,035,00202,028437,Balagan (503)
3,035,00202,028438,Dhesian (504)
3,035,00202,028439,Jogichima (506)
3,035,00202,028440,Chamiari (505)
3,035,00202,028441,Dhandal (519)
3,035,00202,028442,Rura Buttar (518)
3,035,00202,028443,Malia (517)
3,035,00202,028444,Khara (528)
3,035,00202,028445,Bhangwan (529)
3,035,00202,028446,Bhaini  Bangar (530)
3,035,00202,028447,Salahpur (531)
3,035,00202,028448,Kot Todar Mal (527)
3,035,00202,028449,Bhitte Wadh (523)
3,035,00202,028450,Kot  Dhandal (520)
3,035,00202,028451,Waraich (521)
3,035,00202,028452,Namana (522)
3,035,00202,028453,Ghot Khurd (524)
3,035,00202,028454,Dhindsa (525)
3,035,00202,028455,Kunt (526)
3,035,00202,028456,Pindori Mian Singh (532)
3,035,00202,028457,Tugalwala (533)
3,035,00202,028458,Thakarwal (534)
3,035,00202,028459,Beri (535)
3,035,00202,028460,Sunch (536)
3,035,00202,028461,Chochna (537)
3,035,00202,028462,Miani Malahan (539)
3,035,00202,028463,Dhaker (540)
3,035,00202,028464,Kotkhan Mohammad (544)
3,035,00202,028465,Khojkipur (545)
3,035,00202,028466,Datarpur (538)
3,035,00202,028467,Khushalpur (548)
3,035,00202,028468,Badhai (549)
3,035,00202,028469,Lakhanpur (550)
3,035,00202,028470,Shinbhatti (551)
3,035,00202,028471,Ghorewah (552)
3,035,00202,028472,Bagol (553)
3,035,00202,028473,Hambowal (554)
3,035,00202,028474,Jalalpur (555)
3,035,00202,028475,Chib (556)
3,035,00202,028476,Beli (557)
3,035,00202,028477,Nanowal Kalan (563)
3,035,00202,028478,Nanowal Khurd (562)
3,035,00202,028479,Gorsian (564)
3,035,00202,028480,Jindher (547)
3,035,00202,028481,Phero Chechi (546)
3,035,00202,028482,Rajpura (543)
3,035,00202,028483,Bagrian (565)
3,035,00202,028484,Alman (711)
3,035,00202,028485,Kotli Gujjran (712)
3,035,00202,028486,Khanian (715)
3,035,00202,028487,Awana (713)
3,035,00202,028488,Bagrian (714)
3,035,00202,028489,Mitha (716)
3,035,00202,028490,Abha (718)
3,035,00202,028491,Mochpur (717)
3,035,00202,028492,Mulianwala (719)
3,035,00202,028493,Mulanwal (511)
3,035,00202,028494,Bhaini Khadar (542)
3,035,00202,028495,Paswal (720)
3,035,00202,028496,Fattu Barkat (721)
3,035,00202,028497,Noon (722)
3,035,00202,028498,Budha Bala (723)
3,035,00202,028499,Munan (724)
3,035,00202,028500,Phulara (725)
3,035,00202,028501,Behrampur (CT)
3,035,00202,028502,Baryar (CT)
3,035,00202,028503,Tibri (CT)
3,035,00202,028504,Fateh Nangal (CT)
3,035,00202,028505,Abadi along Pandori Road  (OG)
3,035,00202,028506,Gobind Nagar Colony along Gurdaspur Amritsar Road  (OG)
3,035,00202,028507,Colony along Jail Road on Dinanagar Road (adjacent to Scheme No.5 ) (OG)
3,035,00202,800145,Dina Nagar (M Cl)
3,035,00202,800146,Gurdaspur (M Cl + OG)
3,035,00202,800146,Gurdaspur (M Cl)
3,035,00202,800147,Dhariwal (M Cl)
3,035,00203,000000,Batala 
3,035,00203,028508,Kathana ((455)
3,035,00203,028509,Zahidpur (497)
3,035,00203,028510,Khawaja Bains (496)
3,035,00203,028511,Kiri  Afgana (20)
3,035,00203,028512,Bhait (19)
3,035,00203,028513,Bahadurpur Rajoa (18)
3,035,00203,028514,Mahesh Dogar (17)
3,035,00203,028515,Khojkipur (16)
3,035,00203,028516,Mari  Panwan (13)
3,035,00203,028517,Khokharwal (14)
3,035,00203,028518,Gilbob (15)
3,035,00203,028519,Gopalpur (29)
3,035,00203,028520,Mehtewal (28)
3,035,00203,028521,Withwan (26)
3,035,00203,028522,Pinda Rori (24)
3,035,00203,028523,Taharpur (23)
3,035,00203,028524,Moor (22)
3,035,00203,028525,Aulakh (21)
3,035,00203,028526,Harchowal (33)
3,035,00203,028527,Basrai (170)
3,035,00203,028528,Dhapai (35)
3,035,00203,028529,Bhamri (34)
3,035,00203,028530,Bham (32)
3,035,00203,028531,Chak Wassan (30)
3,035,00203,028532,Waryah (25)
3,035,00203,028533,Gill (27)
3,035,00203,028534,Mathola (31)
3,035,00203,028535,Metla (47)
3,035,00203,028536,Warsal Chak (48)
3,035,00203,028537,Cheema (49)
3,035,00203,028538,Dhirowal (12)
3,035,00203,028539,Braham  (51)
3,035,00203,028540,Khudi (50)
3,035,00203,028541,Kishan Kot (60)
3,035,00203,028542,Nurpur (52)
3,035,00203,028543,Khanpur (53)
3,035,00203,028544,Samrai (8)
3,035,00203,028545,Kangra (7)
3,035,00203,028546,Galowal (54)
3,035,00203,028547,Nahra (55)
3,035,00203,028548,Mari Buchian (6)
3,035,00203,028549,Machrai (56)
3,035,00203,028550,Pejo Chak (57)
3,035,00203,028551,Sokala (58)
3,035,00203,028552,Tenaniwal (59)
3,035,00203,028553,Dhaliwal (44)
3,035,00203,028554,Sohian (46)
3,035,00203,028555,Lalla (45)
3,035,00203,028556,Bharath (37)
3,035,00203,028557,Nangal Jhawar (36)
3,035,00203,028558,Dhande (39)
3,035,00203,028559,Manesh (38)
3,035,00203,028560,Khojala (40)
3,035,00203,028561,Chinna Veeran (41)
3,035,00203,028562,Sakhowal (42)
3,035,00203,028563,Chak Bhagtupur (91)
3,035,00203,028564,Udhanwal (99)
3,035,00203,028565,Shahpur Araian (100)
3,035,00203,028566,Attepur (92)
3,035,00203,028567,Chhelowal (90)
3,035,00203,028568,Bhagtupur (93)
3,035,00203,028569,Pandori(89)
3,035,00203,028570,Bhattiwal (43)
3,035,00203,028571,Ghuman (61)
3,035,00203,028572,Chao Chak (62)
3,035,00203,028573,Kaure (63)
3,035,00203,028574,Chak Chao (64)
3,035,00203,028575,Mand  (65)
3,035,00203,028576,Balarwal (5)
3,035,00203,028577,Kapura (4)
3,035,00203,028578,Bhol (3)
3,035,00203,028579,Bagha (2)
3,035,00203,028580,Khokhowal (1)
3,035,00203,028581,Kotli Lehal (73)
3,035,00203,028582,Darewali (74)
3,035,00203,028583,Padda (72)
3,035,00203,028584,Chak Sidhwan (71)
3,035,00203,028585,Dakoha (66)
3,035,00203,028586,Sidhwan (70)
3,035,00203,028587,Cheema Kalla (69)
3,035,00203,028588,Sultanpur (68) 
3,035,00203,028589,Mollowali (67)
3,035,00203,028590,Balrampur (88)
3,035,00203,028591,Bariyar (95)
3,035,00203,028592,Nangal (94)
3,035,00203,028593,Sidhwan (96)
3,035,00203,028594,Ladha Munda (86)
3,035,00203,028595,Mandiala (87)
3,035,00203,028596,Meekey (76)
3,035,00203,028597,Veela Bajju (75)
3,035,00203,028598,Talwandi Bhindran (79)
3,035,00203,028599,Langianwali (78)
3,035,00203,028600,Bolewal (80)
3,035,00203,028601,Momanwal (77)
3,035,00203,028602,Mehmedpur (81)
3,035,00203,028603,Bohja (82)
3,035,00203,028604,Kotla Suba Singh (107)
3,035,00203,028605,Pero Shah (83)
3,035,00203,028606,Bhoma (84)
3,035,00203,028607,Gande ke (85)
3,035,00203,028608,Chone (106)
3,035,00203,028609,Ainokot (105)
3,035,00203,028610,Dhira (162)
3,035,00203,028611,Kohali (163)
3,035,00203,028612,Madra (104)
3,035,00203,028613,Jauhal (97)
3,035,00203,028614,Chaura (98)
3,035,00203,028615,Boparai (101)
3,035,00203,028616,Kazampur (103)
3,035,00203,028617,Dharamkot (102)
3,035,00203,028618,Kandila (164)
3,035,00203,028619,Nat (165)
3,035,00203,028620,Mokal (166)
3,035,00203,028621,Kahlwan (169)
3,035,00203,028622,Nangal Bagbana (171)
3,035,00203,028623,Nathpur (174)
3,035,00203,028624,Rampur (173)
3,035,00203,028625,Bhittewadh (178)
